commitID;commit-type;time-to-next-release;commit-message
79f45e182936f4181e8f095d55b925fac1a31f38;BREAKING_CHANGES;2507;add maven2 based build support git-svn-id: https://svn.apache.org/repos/asf/webservices/commons/trunk/modules/neethi@424516 13f79535-47bb-0310-9956-ffa450edef68
0c773cf4d4113cf55aa39d38f08ad938f6f12008;BREAKING_FIX;2241;use latest release of axiom git-svn-id: https://svn.apache.org/repos/asf/webservices/commons/trunk/modules/neethi@528729 13f79535-47bb-0310-9956-ffa450edef68
97ad85dab880d8d368044f872200cec542740f3c;BREAKING_CHANGES;2158;Changed the axiom dependencies to SNAPSHOT. git-svn-id: https://svn.apache.org/repos/asf/webservices/commons/trunk/modules/neethi@553469 13f79535-47bb-0310-9956-ffa450edef68
89cfcb83787a8d4e426957180c9e72a91c50ad03;BREAKING_FIX;1440;Update neethi pom to start working on 3.0 git-svn-id: https://svn.apache.org/repos/asf/webservices/commons/trunk/modules/neethi@787339 13f79535-47bb-0310-9956-ffa450edef68
c4171f54bb7489368ee649d280063e42a8beb760;BREAKING_CHANGES;910;Make sure that Neethi only uses Axiom classes that are part of the public API, not classes that belong to a particular implementation. git-svn-id: https://svn.apache.org/repos/asf/webservices/commons/trunk/modules/neethi@1042182 13f79535-47bb-0310-9956-ffa450edef68
5534135d91e75623e9dccb2bc8298a81eef967d8;BREAKING_FIX;807;Fix a couple uses of generics.   Add migration guide to site git-svn-id: https://svn.apache.org/repos/asf/webservices/commons/trunk/modules/neethi@1082627 13f79535-47bb-0310-9956-ffa450edef68
bbd49e0d22df3e33a4810f330beb03af411c7072;BREAKING_CHANGES;777;Make use of the new API introduced by Axiom r1094037. git-svn-id: https://svn.apache.org/repos/asf/webservices/commons/trunk/modules/neethi@1094046 13f79535-47bb-0310-9956-ffa450edef68
ea9b659aee170bab13757472e3c364e050178016;BREAKING_FIX;694;Updated Axiom version to make Neethi ready for release. git-svn-id: https://svn.apache.org/repos/asf/webservices/commons/trunk/modules/neethi@1144483 13f79535-47bb-0310-9956-ffa450edef68
12d61c21e00710937e4717905b5b08ed4d7a94f6;BREAKING_CHANGES;601;Make sure that Neethi only refers to axiom-api, but never to implementation classes directly. This should partially solve AXIS2-5145 and contribute to the solution of AXIS2-4902.git-svn-id: https://svn.apache.org/repos/asf/webservices/commons/trunk/modules/neethi@1180609 13f79535-47bb-0310-9956-ffa450edef68
053a89bdde6611298a553a337999577f6c32f12b;BREAKING_FIX;420;Flip to the currently being voted on Axiom so I can build release git-svn-id: https://svn.apache.org/repos/asf/webservices/commons/trunk/modules/neethi@1310941 13f79535-47bb-0310-9956-ffa450edef68
f5548e026b8a0c3e98ace2200641c32594a4672f;BREAKING_CHANGES;420;Back to axiom snapshot git-svn-id: https://svn.apache.org/repos/asf/webservices/commons/trunk/modules/neethi@1310945 13f79535-47bb-0310-9956-ffa450edef68
7b46b011d6c3910ded53ffd82a8eda7a1b61a5df;BREAKING_FIX;95;Updated Axiom version (1.2.14-SNAPSHOT is no longer available). git-svn-id: https://svn.apache.org/repos/asf/webservices/commons/trunk/modules/neethi@1450367 13f79535-47bb-0310-9956-ffa450edef68
